Provider,Unique_Beneficiaries,Avg_Patient_Age,Avg_Chronic_Conditions,IP_Claim_Count,IP_Unique_Beneficiaries,IP_Total_Reimbursement,IP_Avg_Reimbursement,IP_Max_Reimbursement,IP_Total_Deductible,IP_Avg_Deductible,IP_Avg_Claim_Duration,IP_Max_Claim_Duration,IP_Unique_Diagnosis_Codes,IP_Unique_Procedure_Codes,OP_Claim_Count,OP_Unique_Beneficiaries,OP_Total_Reimbursement,OP_Avg_Reimbursement,OP_Max_Reimbursement,OP_Total_Deductible,OP_Avg_Deductible,Total_Claims,Total_Reimbursement,Total_Deductible,Claims_Per_Beneficiary,Reimbursement_Per_Beneficiary,IP_Claim_Share,OP_Claim_Share,IP_Reimbursement_Range,OP_Reimbursement_Range,PotentialFraud
PRV51279,186,72.0009862150685,4.290322580645161,,,,,,,,,,,,224.0,186.0,59840.0,267.14285714285717,3300.0,750.0,3.3482142857142856,224.0,59840.0,750.0,1.2043010752688172,321.7204301075269,0.0,1.0,0.0,3032.8571428571427,No
PRV51280,34,76.76112251882273,3.823529411764706,,,,,,,,,,,,39.0,34.0,20250.0,519.2307692307693,5060.0,0.0,0.0,39.0,20250.0,0.0,1.1470588235294117,595.5882352941177,0.0,1.0,0.0,4540.7692307692305,No
PRV51281,200,72.69200547570158,3.99,,,,,,,,,,,,259.0,200.0,89470.0,345.44401544401546,5020.0,690.0,2.664092664092664,259.0,89470.0,690.0,1.295,447.35,0.0,1.0,0.0,4674.555984555985,No
PRV51282,51,73.98585443759981,4.568627450980392,8.0,8.0,66000.0,8250.0,24000.0,8544.0,1068.0,3.375,5.0,62.0,5.0,51.0,43.0,11330.0,222.15686274509804,2600.0,80.0,1.5686274509803921,59.0,77330.0,8624.0,1.1568627450980393,1516.2745098039215,0.13559322033898305,0.864406779661017,15750.0,2377.843137254902,No
PRV51284,223,73.38626102276528,4.017937219730942,17.0,17.0,182000.0,10705.882352941177,51000.0,17088.0,1068.0,5.764705882352941,21.0,116.0,8.0,360.0,218.0,97860.0,271.8333333333333,6500.0,970.0,2.6944444444444446,377.0,279860.0,18058.0,1.6905829596412556,1254.9775784753363,0.04509283819628647,0.9549071618037135,40294.117647058825,6228.166666666667,No
PRV51285,109,73.46801549774253,4.36697247706422,15.0,13.0,161000.0,10733.333333333334,57000.0,16020.0,1068.0,7.333333333333333,19.0,97.0,7.0,153.0,98.0,35120.0,229.54248366013073,2300.0,510.0,3.3333333333333335,168.0,196120.0,16530.0,1.5412844036697249,1799.2660550458716,0.08928571428571429,0.9107142857142857,46266.666666666664,2070.4575163398695,No
PRV51286,62,77.01243072575124,4.645161290322581,15.0,12.0,136000.0,9066.666666666666,33000.0,16020.0,1068.0,5.2,11.0,92.0,11.0,55.0,51.0,9170.0,166.72727272727272,1400.0,310.0,5.636363636363637,70.0,145170.0,16330.0,1.1290322580645162,2341.451612903226,0.21428571428571427,0.7857142857142857,23933.333333333336,1233.2727272727273,No
PRV51287,46,75.4750468708151,4.326086956521739,,,,,,,,,,,,78.0,46.0,25700.0,329.4871794871795,3300.0,100.0,1.2820512820512822,78.0,25700.0,100.0,1.6956521739130435,558.695652173913,0.0,1.0,0.0,2970.5128205128203,No
PRV51288,8,75.50889801505818,3.75,3.0,3.0,37000.0,12333.333333333334,29000.0,3204.0,1068.0,3.3333333333333335,5.0,26.0,2.0,5.0,5.0,360.0,72.0,100.0,0.0,0.0,8.0,37360.0,3204.0,1.0,4670.0,0.375,0.625,16666.666666666664,28.0,No
PRV51289,38,76.76407651572462,5.105263157894737,,,,,,,,,,,,92.0,38.0,46300.0,503.2608695652174,3300.0,240.0,2.608695652173913,92.0,46300.0,240.0,2.4210526315789473,1218.421052631579,0.0,1.0,0.0,2796.7391304347825,No
PRV51290,81,76.12343988980996,4.08641975308642,,,,,,,,,,,,113.0,81.0,14990.0,132.65486725663717,1300.0,260.0,2.3008849557522124,113.0,14990.0,260.0,1.3950617283950617,185.06172839506172,0.0,1.0,0.0,1167.345132743363,No
PRV51292,16,70.89476386036961,3.875,,,,,,,,,,,,22.0,16.0,3970.0,180.45454545454547,800.0,0.0,0.0,22.0,3970.0,0.0,1.375,248.125,0.0,1.0,0.0,619.5454545454545,No
PRV51293,64,71.11640143737166,3.921875,,,,,,,,,,,,88.0,64.0,21200.0,240.9090909090909,2600.0,20.0,0.22727272727272727,88.0,21200.0,20.0,1.375,331.25,0.0,1.0,0.0,2359.090909090909,No
PRV51295,6,67.94387405886378,4.5,,,,,,,,,,,,7.0,6.0,1950.0,278.57142857142856,1200.0,0.0,0.0,7.0,1950.0,0.0,1.1666666666666667,325.0,0.0,1.0,0.0,921.4285714285714,No
PRV51296,27,76.66235708672396,4.222222222222222,3.0,3.0,33000.0,11000.0,17000.0,3204.0,1068.0,11.666666666666666,25.0,23.0,1.0,27.0,24.0,5630.0,208.5185185185185,3300.0,80.0,2.962962962962963,30.0,38630.0,3284.0,1.1111111111111112,1430.7407407407406,0.1,0.9,6000.0,3091.4814814814813,No
PRV51297,46,74.17438919144124,4.434782608695652,5.0,4.0,51000.0,10200.0,18000.0,5340.0,1068.0,2.6,4.0,43.0,5.0,65.0,44.0,26090.0,401.38461538461536,3300.0,70.0,1.0769230769230769,70.0,77090.0,5410.0,1.5217391304347827,1675.8695652173913,0.07142857142857142,0.9285714285714286,7800.0,2898.6153846153848,No
PRV51298,53,73.09653506902741,3.5660377358490565,,,,,,,,,,,,100.0,53.0,31120.0,311.2,4060.0,550.0,5.5,100.0,31120.0,550.0,1.8867924528301887,587.1698113207547,0.0,1.0,0.0,3748.8,No
PRV51299,27,69.31102491951226,4.666666666666667,,,,,,,,,,,,37.0,27.0,6230.0,168.3783783783784,1600.0,30.0,0.8108108108108109,37.0,6230.0,30.0,1.3703703703703705,230.74074074074073,0.0,1.0,0.0,1431.6216216216217,No
PRV51300,32,71.72535934291581,4.4375,7.0,5.0,93000.0,13285.714285714286,30000.0,7476.0,1068.0,3.5714285714285716,9.0,57.0,4.0,45.0,29.0,14540.0,323.1111111111111,3300.0,160.0,3.5555555555555554,52.0,107540.0,7636.0,1.625,3360.625,0.1346153846153846,0.8653846153846154,16714.285714285714,2976.8888888888887,No
PRV51301,63,73.6019469161153,4.253968253968254,6.0,6.0,108000.0,18000.0,53000.0,6408.0,1068.0,9.666666666666666,28.0,52.0,6.0,106.0,59.0,28910.0,272.7358490566038,3300.0,310.0,2.9245283018867925,112.0,136910.0,6718.0,1.7777777777777777,2173.1746031746034,0.05357142857142857,0.9464285714285714,35000.0,3027.264150943396,No
PRV51302,34,74.90582598542497,4.147058823529412,10.0,10.0,76000.0,7600.0,25000.0,10680.0,1068.0,3.9,7.0,77.0,7.0,33.0,24.0,4710.0,142.72727272727272,600.0,70.0,2.121212121212121,43.0,80710.0,10750.0,1.2647058823529411,2373.823529411765,0.23255813953488372,0.7674418604651163,17400.0,457.27272727272725,No
PRV51303,49,73.88649094134574,4.551020408163265,,,,,,,,,,,,93.0,49.0,36110.0,388.2795698924731,3000.0,510.0,5.483870967741935,93.0,36110.0,510.0,1.8979591836734695,736.9387755102041,0.0,1.0,0.0,2611.720430107527,No
PRV51304,39,73.75784060794328,3.923076923076923,2.0,2.0,28000.0,14000.0,25000.0,2136.0,1068.0,4.0,7.0,14.0,1.0,49.0,38.0,11350.0,231.6326530612245,3300.0,170.0,3.4693877551020407,51.0,39350.0,2306.0,1.3076923076923077,1008.974358974359,0.0392156862745098,0.9607843137254902,11000.0,3068.3673469387754,No
PRV51305,29,75.13653850692724,4.413793103448276,11.0,9.0,98000.0,8909.09090909091,35000.0,11748.0,1068.0,6.2727272727272725,20.0,80.0,4.0,38.0,23.0,15400.0,405.2631578947368,3300.0,0.0,0.0,49.0,113400.0,11748.0,1.6896551724137931,3910.344827586207,0.22448979591836735,0.7755102040816326,26090.90909090909,2894.7368421052633,No
PRV51306,13,74.53798767967146,3.769230769230769,,,,,,,,,,,,17.0,13.0,3700.0,217.64705882352942,1300.0,100.0,5.882352941176471,17.0,3700.0,100.0,1.3076923076923077,284.61538461538464,0.0,1.0,0.0,1082.3529411764705,No
PRV51307,21,75.32375085557837,4.238095238095238,,,,,,,,,,,,37.0,21.0,6940.0,187.56756756756758,2400.0,80.0,2.1621621621621623,37.0,6940.0,80.0,1.7619047619047619,330.4761904761905,0.0,1.0,0.0,2212.4324324324325,No
PRV51308,31,70.23223156918593,3.7419354838709675,,,,,,,,,,,,35.0,31.0,13790.0,394.0,2300.0,130.0,3.7142857142857144,35.0,13790.0,130.0,1.1290322580645162,444.83870967741933,0.0,1.0,0.0,1906.0,No
PRV51309,17,77.33655433425938,5.0588235294117645,,,,,,,,,,,,18.0,17.0,3790.0,210.55555555555554,1000.0,0.0,0.0,18.0,3790.0,0.0,1.0588235294117647,222.94117647058823,0.0,1.0,0.0,789.4444444444445,No
PRV51311,18,75.08662255684844,4.0,3.0,3.0,13000.0,4333.333333333333,6000.0,3204.0,1068.0,4.0,5.0,18.0,1.0,18.0,15.0,3010.0,167.22222222222223,1100.0,0.0,0.0,21.0,16010.0,3204.0,1.1666666666666667,889.4444444444445,0.14285714285714285,0.8571428571428571,1666.666666666667,932.7777777777778,No
PRV51312,29,77.56208548703061,4.793103448275862,4.0,3.0,19000.0,4750.0,7000.0,4272.0,1068.0,4.25,9.0,37.0,1.0,42.0,26.0,9790.0,233.0952380952381,1600.0,0.0,0.0,46.0,28790.0,4272.0,1.5862068965517242,992.7586206896551,0.08695652173913043,0.9130434782608695,2250.0,1366.904761904762,No
PRV51313,16,66.85301163586584,4.375,,,,,,,,,,,,19.0,16.0,4970.0,261.57894736842104,1400.0,90.0,4.7368421052631575,19.0,4970.0,90.0,1.1875,310.625,0.0,1.0,0.0,1138.421052631579,No
PRV51314,20,73.44859685147159,3.95,,,,,,,,,,,,30.0,20.0,6460.0,215.33333333333334,1100.0,0.0,0.0,30.0,6460.0,0.0,1.5,323.0,0.0,1.0,0.0,884.6666666666666,No
PRV51315,22,75.93454047663494,3.909090909090909,,,,,,,,,,,,47.0,22.0,7210.0,153.40425531914894,2600.0,340.0,7.23404255319149,47.0,7210.0,340.0,2.1363636363636362,327.72727272727275,0.0,1.0,0.0,2446.595744680851,No
PRV51316,3,80.5284052019165,3.0,3.0,3.0,21000.0,7000.0,12000.0,3204.0,1068.0,9.333333333333334,19.0,30.0,3.0,,,,,,,,3.0,21000.0,3204.0,1.0,7000.0,1.0,0.0,5000.0,0.0,No
PRV51318,3,80.38786219484372,7.333333333333333,3.0,3.0,13000.0,4333.333333333333,6000.0,3204.0,1068.0,3.6666666666666665,6.0,24.0,2.0,,,,,,,,3.0,13000.0,3204.0,1.0,4333.333333333333,1.0,0.0,1666.666666666667,0.0,No
PRV51322,11,71.40065957314417,3.6363636363636362,,,,,,,,,,,,12.0,11.0,850.0,70.83333333333333,200.0,0.0,0.0,12.0,850.0,0.0,1.0909090909090908,77.27272727272727,0.0,1.0,0.0,129.16666666666669,No
PRV51323,32,72.34796372347706,3.15625,,,,,,,,,,,,76.0,32.0,20860.0,274.4736842105263,7500.0,320.0,4.2105263157894735,76.0,20860.0,320.0,2.375,651.875,0.0,1.0,0.0,7225.526315789473,No
PRV51324,25,73.21889117043122,4.24,,,,,,,,,,,,28.0,25.0,9330.0,333.2142857142857,3300.0,0.0,0.0,28.0,9330.0,0.0,1.12,373.2,0.0,1.0,0.0,2966.785714285714,No
PRV51325,5,75.33305954825462,4.6,,,,,,,,,,,,15.0,5.0,15140.0,1009.3333333333334,3300.0,0.0,0.0,15.0,15140.0,0.0,3.0,3028.0,0.0,1.0,0.0,2290.6666666666665,No
PRV51326,22,69.40041067761807,3.3636363636363638,,,,,,,,,,,,44.0,22.0,14000.0,318.1818181818182,3300.0,90.0,2.0454545454545454,44.0,14000.0,90.0,2.0,636.3636363636364,0.0,1.0,0.0,2981.818181818182,No
PRV51327,27,74.82607042360635,3.259259259259259,,,,,,,,,,,,41.0,27.0,8990.0,219.26829268292684,3100.0,150.0,3.658536585365854,41.0,8990.0,150.0,1.5185185185185186,332.962962962963,0.0,1.0,0.0,2880.731707317073,No
PRV51328,5,73.3327857631759,2.0,,,,,,,,,,,,7.0,5.0,550.0,78.57142857142857,200.0,0.0,0.0,7.0,550.0,0.0,1.4,110.0,0.0,1.0,0.0,121.42857142857143,No
PRV51329,28,70.8881392392686,3.6785714285714284,,,,,,,,,,,,74.0,28.0,19360.0,261.6216216216216,3000.0,240.0,3.2432432432432434,74.0,19360.0,240.0,2.642857142857143,691.4285714285714,0.0,1.0,0.0,2738.3783783783783,No
PRV51330,9,74.18358810555937,3.888888888888889,,,,,,,,,,,,19.0,9.0,3810.0,200.52631578947367,500.0,20.0,1.0526315789473684,19.0,3810.0,20.0,2.111111111111111,423.3333333333333,0.0,1.0,0.0,299.47368421052636,No
PRV51331,4,76.56194387405887,6.25,,,,,,,,,,,,5.0,4.0,320.0,64.0,100.0,40.0,8.0,5.0,320.0,40.0,1.25,80.0,0.0,1.0,0.0,36.0,No
PRV51334,2,58.37371663244353,2.5,2.0,2.0,15000.0,7500.0,10000.0,2136.0,1068.0,4.5,6.0,18.0,1.0,,,,,,,,2.0,15000.0,2136.0,1.0,7500.0,1.0,0.0,2500.0,0.0,No
PRV51335,92,76.05335833110139,4.021739130434782,,,,,,,,,,,,142.0,92.0,46080.0,324.50704225352115,3300.0,400.0,2.816901408450704,142.0,46080.0,400.0,1.5434782608695652,500.8695652173913,0.0,1.0,0.0,2975.492957746479,No
PRV51336,69,73.26699005049151,4.536231884057971,10.0,10.0,116000.0,11600.0,28000.0,10680.0,1068.0,5.9,17.0,76.0,8.0,59.0,59.0,13450.0,227.96610169491527,2000.0,20.0,0.3389830508474576,69.0,129450.0,10700.0,1.0,1876.0869565217392,0.14492753623188406,0.855072463768116,16400.0,1772.0338983050847,No
PRV51337,155,74.74475723653707,4.509677419354839,40.0,37.0,350000.0,8750.0,49000.0,41652.0,1068.0,5.075,35.0,209.0,20.0,128.0,120.0,29100.0,227.34375,2600.0,300.0,2.34375,168.0,379100.0,41952.0,1.0838709677419356,2445.8064516129034,0.23809523809523808,0.7619047619047619,40250.0,2372.65625,Yes
PRV51338,124,77.09803272173279,4.483870967741935,7.0,7.0,73000.0,10428.57142857143,18000.0,7476.0,1068.0,5.428571428571429,21.0,56.0,4.0,121.0,118.0,40860.0,337.68595041322317,3300.0,450.0,3.71900826446281,128.0,113860.0,7926.0,1.032258064516129,918.2258064516129,0.0546875,0.9453125,7571.428571428571,2962.314049586777,Yes
PRV51340,141,76.33625079489906,4.595744680851064,,,,,,,,,,,,151.0,141.0,43210.0,286.158940397351,3010.0,10.0,0.06622516556291391,151.0,43210.0,10.0,1.070921985815603,306.45390070921985,0.0,1.0,0.0,2723.841059602649,No
PRV51341,70,75.57496822137479,3.6714285714285713,,,,,,,,,,,,71.0,70.0,14530.0,204.64788732394365,2800.0,70.0,0.9859154929577465,71.0,14530.0,70.0,1.0142857142857142,207.57142857142858,0.0,1.0,0.0,2595.3521126760565,No
PRV51342,179,76.88429521373207,4.430167597765363,28.0,28.0,319000.0,11392.857142857143,57000.0,28836.0,1068.0,6.178571428571429,20.0,173.0,20.0,179.0,154.0,37780.0,211.0614525139665,3000.0,530.0,2.9608938547486034,207.0,356780.0,29366.0,1.1564245810055866,1993.1843575418995,0.13526570048309178,0.8647342995169082,45607.142857142855,2788.9385474860337,No
PRV51344,33,75.32723539294382,4.0,2.0,2.0,19000.0,9500.0,10000.0,2136.0,1068.0,6.0,8.0,18.0,,31.0,31.0,7250.0,233.8709677419355,2100.0,0.0,0.0,33.0,26250.0,2136.0,1.0,795.4545454545455,0.06060606060606061,0.9393939393939394,500.0,1866.1290322580644,No
PRV51345,47,73.48828403745613,4.404255319148936,,,,,,,,,,,,49.0,47.0,15120.0,308.57142857142856,3200.0,220.0,4.489795918367347,49.0,15120.0,220.0,1.0425531914893618,321.70212765957444,0.0,1.0,0.0,2891.4285714285716,No
PRV51346,246,75.34035603189707,4.585365853658536,5.0,5.0,41000.0,8200.0,15000.0,5340.0,1068.0,4.2,12.0,42.0,7.0,261.0,241.0,63490.0,243.25670498084293,2800.0,480.0,1.839080459770115,266.0,104490.0,5820.0,1.08130081300813,424.7560975609756,0.018796992481203006,0.981203007518797,6800.0,2556.743295019157,No
PRV51347,947,75.02307007900593,3.949313621964097,,,,,,,,,,,,2067.0,947.0,596900.0,288.7760038703435,13800.0,5090.0,2.4625060474117078,2067.0,596900.0,5090.0,2.1826821541710664,630.3062302006335,0.0,1.0,0.0,13511.223996129656,Yes
PRV51348,54,76.39962481304028,5.185185185185185,19.0,19.0,146000.0,7684.210526315789,28000.0,20292.0,1068.0,4.526315789473684,17.0,122.0,12.0,36.0,36.0,6330.0,175.83333333333334,1600.0,150.0,4.166666666666667,55.0,152330.0,20442.0,1.0185185185185186,2820.925925925926,0.34545454545454546,0.6545454545454545,20315.78947368421,1424.1666666666667,No
PRV51349,28,78.0434144910531,4.642857142857143,5.0,5.0,37000.0,7400.0,14000.0,5340.0,1068.0,12.2,35.0,40.0,2.0,25.0,23.0,3480.0,139.2,1100.0,70.0,2.8,30.0,40480.0,5410.0,1.0714285714285714,1445.7142857142858,0.16666666666666666,0.8333333333333334,6600.0,960.8,No
PRV51350,232,76.98568528877244,4.616379310344827,21.0,20.0,142000.0,6761.9047619047615,13000.0,22428.0,1068.0,4.476190476190476,11.0,127.0,13.0,218.0,212.0,71380.0,327.43119266055044,3300.0,790.0,3.623853211009174,239.0,213380.0,23218.0,1.0301724137931034,919.7413793103449,0.08786610878661087,0.9121338912133892,6238.0952380952385,2972.5688073394494,No
PRV51351,32,77.59471252566735,4.71875,,,,,,,,,,,,32.0,32.0,10840.0,338.75,3300.0,0.0,0.0,32.0,10840.0,0.0,1.0,338.75,0.0,1.0,0.0,2961.25,No
PRV51352,4,86.33196440793976,3.0,,,,,,,,,,,,4.0,4.0,5900.0,1475.0,2600.0,0.0,0.0,4.0,5900.0,0.0,1.0,1475.0,0.0,1.0,0.0,1125.0,No
PRV51353,17,71.9053025727745,4.0588235294117645,5.0,5.0,50000.0,10000.0,14000.0,5340.0,1068.0,5.4,13.0,36.0,7.0,13.0,12.0,1210.0,93.07692307692308,400.0,50.0,3.8461538461538463,18.0,51210.0,5390.0,1.0588235294117647,3012.3529411764707,0.2777777777777778,0.7222222222222222,4000.0,306.9230769230769,No
PRV51354,4,75.29089664613278,4.0,1.0,1.0,10000.0,10000.0,10000.0,0.0,,17.0,17.0,10.0,2.0,3.0,3.0,440.0,146.66666666666666,200.0,0.0,0.0,4.0,10440.0,0.0,1.0,2610.0,0.25,0.75,0.0,53.33333333333334,No
PRV51355,69,75.99289745955221,4.27536231884058,15.0,12.0,134100.0,8940.0,25000.0,16020.0,1068.0,4.266666666666667,12.0,93.0,10.0,59.0,57.0,10960.0,185.76271186440678,1800.0,230.0,3.8983050847457625,74.0,145060.0,16250.0,1.0724637681159421,2102.31884057971,0.20270270270270271,0.7972972972972973,16060.0,1614.2372881355932,No
PRV51356,91,75.3340403607344,4.3076923076923075,17.0,17.0,167000.0,9823.529411764706,39000.0,17088.0,1068.0,4.176470588235294,16.0,102.0,12.0,78.0,75.0,20800.0,266.6666666666667,3100.0,170.0,2.1794871794871793,95.0,187800.0,17258.0,1.043956043956044,2063.736263736264,0.17894736842105263,0.8210526315789474,29176.470588235294,2833.3333333333335,No
PRV51357,149,74.2645149731957,4.308724832214765,13.0,13.0,170000.0,13076.923076923076,33000.0,12816.0,1068.0,7.6923076923076925,35.0,103.0,14.0,148.0,136.0,35130.0,237.36486486486487,3300.0,120.0,0.8108108108108109,161.0,205130.0,12936.0,1.080536912751678,1376.711409395973,0.08074534161490683,0.9192546583850931,19923.076923076922,3062.635135135135,Yes
PRV51358,17,80.68011434553287,4.705882352941177,7.0,7.0,60000.0,8571.42857142857,16000.0,7476.0,1068.0,2.857142857142857,5.0,54.0,6.0,10.0,10.0,1210.0,121.0,800.0,60.0,6.0,17.0,61210.0,7536.0,1.0,3600.5882352941176,0.4117647058823529,0.5882352941176471,7428.571428571429,679.0,No
PRV51360,29,72.39868771979512,3.586206896551724,9.0,9.0,86000.0,9555.555555555555,32000.0,9612.0,1068.0,4.333333333333333,9.0,59.0,9.0,20.0,20.0,8230.0,411.5,3300.0,150.0,7.5,29.0,94230.0,9762.0,1.0,3249.310344827586,0.3103448275862069,0.6896551724137931,22444.444444444445,2888.5,No
PRV51361,32,81.56904517453799,4.1875,,,,,,,,,,,,32.0,32.0,7870.0,245.9375,2800.0,130.0,4.0625,32.0,7870.0,130.0,1.0,245.9375,0.0,1.0,0.0,2554.0625,No
PRV51362,44,78.7637359218468,4.795454545454546,6.0,6.0,141000.0,23500.0,57000.0,6408.0,1068.0,4.833333333333333,15.0,46.0,4.0,38.0,38.0,10320.0,271.57894736842104,2900.0,0.0,0.0,44.0,151320.0,6408.0,1.0,3439.090909090909,0.13636363636363635,0.8636363636363636,33500.0,2628.421052631579,No
PRV51363,3,80.0556696326717,4.0,,,,,,,,,,,,3.0,3.0,150.0,50.0,100.0,0.0,0.0,3.0,150.0,0.0,1.0,50.0,0.0,1.0,0.0,50.0,No
PRV51364,23,73.54593339880367,5.434782608695652,6.0,6.0,52000.0,8666.666666666666,18000.0,6408.0,1068.0,3.1666666666666665,5.0,52.0,5.0,17.0,17.0,3830.0,225.2941176470588,1400.0,100.0,5.882352941176471,23.0,55830.0,6508.0,1.0,2427.391304347826,0.2608695652173913,0.7391304347826086,9333.333333333334,1174.7058823529412,No
PRV51366,53,71.2948226208464,4.830188679245283,,,,,,,,,,,,57.0,53.0,18340.0,321.7543859649123,4100.0,180.0,3.1578947368421053,57.0,18340.0,180.0,1.0754716981132075,346.0377358490566,0.0,1.0,0.0,3778.245614035088,No
PRV51368,4,71.66461327857633,4.25,,,,,,,,,,,,4.0,4.0,570.0,142.5,300.0,60.0,15.0,4.0,570.0,60.0,1.0,142.5,0.0,1.0,0.0,157.5,No
PRV51369,963,75.63428227014172,3.9273104880581515,,,,,,,,,,,,2083.0,963.0,601910.0,288.96303408545367,6060.0,6280.0,3.014882381180989,2083.0,601910.0,6280.0,2.1630321910695742,625.036344755971,0.0,1.0,0.0,5771.036965914546,Yes
PRV51371,45,76.55036884934216,4.488888888888889,11.0,11.0,83400.0,7581.818181818182,13000.0,11748.0,1068.0,4.818181818181818,17.0,81.0,7.0,35.0,34.0,9730.0,278.0,2300.0,50.0,1.4285714285714286,46.0,93130.0,11798.0,1.0222222222222221,2069.5555555555557,0.2391304347826087,0.7608695652173914,5418.181818181818,2022.0,No
PRV51376,48,75.92271275382159,4.166666666666667,,,,,,,,,,,,51.0,48.0,19420.0,380.7843137254902,6000.0,90.0,1.7647058823529411,51.0,19420.0,90.0,1.0625,404.5833333333333,0.0,1.0,0.0,5619.21568627451,No
PRV51377,94,74.65854049252188,4.223404255319149,3.0,3.0,102000.0,34000.0,57000.0,3204.0,1068.0,6.666666666666667,15.0,30.0,3.0,92.0,91.0,21950.0,238.58695652173913,3300.0,430.0,4.673913043478261,95.0,123950.0,3634.0,1.0106382978723405,1318.6170212765958,0.031578947368421054,0.968421052631579,23000.0,3061.413043478261,No
PRV51378,133,75.27267861645902,4.887218045112782,108.0,85.0,1202000.0,11129.62962962963,57000.0,112140.0,1068.0,6.0092592592592595,31.0,441.0,57.0,53.0,53.0,13370.0,252.26415094339623,2500.0,40.0,0.7547169811320755,161.0,1215370.0,112180.0,1.2105263157894737,9138.12030075188,0.6708074534161491,0.32919254658385094,45870.37037037037,2247.735849056604,Yes
PRV51379,22,73.26687822786386,4.409090909090909,2.0,2.0,13000.0,6500.0,10000.0,2136.0,1068.0,2.5,3.0,19.0,,20.0,20.0,6340.0,317.0,3300.0,20.0,1.0,22.0,19340.0,2156.0,1.0,879.0909090909091,0.09090909090909091,0.9090909090909091,3500.0,2983.0,No
PRV51380,8,76.60301163586584,4.375,4.0,4.0,51000.0,12750.0,25000.0,4272.0,1068.0,4.25,7.0,37.0,5.0,4.0,4.0,560.0,140.0,400.0,0.0,0.0,8.0,51560.0,4272.0,1.0,6445.0,0.5,0.5,12250.0,260.0,No
PRV51382,16,74.03028747433265,4.6875,,,,,,,,,,,,16.0,16.0,6840.0,427.5,5300.0,90.0,5.625,16.0,6840.0,90.0,1.0,427.5,0.0,1.0,0.0,4872.5,No
PRV51383,77,74.32592869143177,5.194805194805195,9.0,9.0,89000.0,9888.888888888889,32000.0,9612.0,1068.0,3.0,8.0,64.0,3.0,68.0,68.0,19490.0,286.61764705882354,3200.0,100.0,1.4705882352941178,77.0,108490.0,9712.0,1.0,1408.9610389610389,0.11688311688311688,0.8831168831168831,22111.11111111111,2913.3823529411766,No
PRV51386,274,75.19496195486543,4.131386861313868,,,,,,,,,,,,382.0,274.0,99320.0,260.0,3300.0,1330.0,3.481675392670157,382.0,99320.0,1330.0,1.3941605839416058,362.48175182481754,0.0,1.0,0.0,3040.0,No
PRV51387,51,74.23575042611158,5.2745098039215685,13.0,13.0,96000.0,7384.615384615385,21000.0,13884.0,1068.0,3.3076923076923075,9.0,88.0,10.0,46.0,40.0,18420.0,400.4347826086956,3300.0,20.0,0.43478260869565216,59.0,114420.0,13904.0,1.1568627450980393,2243.529411764706,0.22033898305084745,0.7796610169491526,13615.384615384615,2899.5652173913045,No
PRV51388,81,72.25404551254427,4.691358024691358,14.0,14.0,159000.0,11357.142857142857,57000.0,14952.0,1068.0,6.142857142857143,16.0,94.0,8.0,72.0,67.0,32010.0,444.5833333333333,5300.0,270.0,3.75,86.0,191010.0,15222.0,1.0617283950617284,2358.1481481481483,0.16279069767441862,0.8372093023255814,45642.857142857145,4855.416666666667,No
PRV51389,77,74.07891766002649,4.116883116883117,18.0,18.0,136000.0,7555.555555555556,19000.0,19224.0,1068.0,5.055555555555555,35.0,127.0,12.0,61.0,60.0,17470.0,286.39344262295083,3300.0,60.0,0.9836065573770492,79.0,153470.0,19284.0,1.025974025974026,1993.1168831168832,0.22784810126582278,0.7721518987341772,11444.444444444445,3013.6065573770493,No
PRV51390,253,75.22572930447228,4.9644268774703555,164.0,146.0,1577600.0,9619.512195121952,57000.0,173016.0,1068.0,5.9939024390243905,35.0,538.0,72.0,111.0,107.0,29660.0,267.2072072072072,3900.0,170.0,1.5315315315315314,275.0,1607260.0,173186.0,1.0869565217391304,6352.806324110672,0.5963636363636363,0.4036363636363636,47380.48780487805,3632.7927927927926,Yes
PRV51391,166,74.97582939561119,4.385542168674699,13.0,13.0,79500.0,6115.384615384615,17000.0,12816.0,1068.0,5.769230769230769,13.0,86.0,6.0,164.0,153.0,64900.0,395.7317073170732,17300.0,270.0,1.646341463414634,177.0,144400.0,13086.0,1.0662650602409638,869.8795180722891,0.07344632768361582,0.9265536723163842,10884.615384615385,16904.268292682926,No
PRV51392,15,77.49906456764774,5.0,,,,,,,,,,,,17.0,15.0,1660.0,97.6470588235294,500.0,50.0,2.9411764705882355,17.0,1660.0,50.0,1.1333333333333333,110.66666666666667,0.0,1.0,0.0,402.3529411764706,No
PRV51393,329,75.4594034564326,3.951367781155015,68.0,57.0,715000.0,10514.70588235294,94000.0,69420.0,1068.0,6.044117647058823,35.0,322.0,39.0,842.0,312.0,191370.0,227.28028503562945,3300.0,2010.0,2.3871733966745845,910.0,906370.0,71430.0,2.765957446808511,2754.9240121580547,0.07472527472527472,0.9252747252747253,83485.29411764706,3072.7197149643707,Yes
PRV51394,4,74.3305954825462,2.5,,,,,,,,,,,,4.0,4.0,460.0,115.0,400.0,0.0,0.0,4.0,460.0,0.0,1.0,115.0,0.0,1.0,0.0,285.0,No
