Provider,Unique_Beneficiaries,Avg_Patient_Age,Avg_Chronic_Conditions,IP_Claim_Count,IP_Unique_Beneficiaries,IP_Total_Reimbursement,IP_Avg_Reimbursement,IP_Max_Reimbursement,IP_Total_Deductible,IP_Avg_Deductible,IP_Avg_Claim_Duration,IP_Max_Claim_Duration,IP_Unique_Diagnosis_Codes,IP_Unique_Procedure_Codes,OP_Claim_Count,OP_Unique_Beneficiaries,OP_Total_Reimbursement,OP_Avg_Reimbursement,OP_Max_Reimbursement,OP_Total_Deductible,OP_Avg_Deductible,Total_Claims,Total_Reimbursement,Total_Deductible,Claims_Per_Beneficiary,Reimbursement_Per_Beneficiary,IP_Claim_Share,OP_Claim_Share,IP_Reimbursement_Range,OP_Reimbursement_Range,PotentialFraud
PRV55457,88,75.47089079166805,1.8505316663652085,0,0,0.0,0.0,0.0,0.0,0.0,2.9482079860522137,4.422672227988027,3,7,85,56,67402.28738815237,792.9680869194397,2311.2732760111635,5079.567724352056,59.75962028649477,85,67402.28738815237,5079.567724352056,0.9659090909090909,765.9350839562769,0.0,1.0,0.0,1518.3051890917238,No
PRV52034,128,75.39919352133539,2.2852065320214208,0,0,0.0,0.0,0.0,0.0,0.0,3.823290148555459,8.162456133727996,4,0,116,67,64645.894677679506,557.2921954972371,1136.4893514640203,4286.043487961065,36.94865075828504,116,64645.894677679506,4286.043487961065,0.90625,505.04605216937114,0.0,1.0,0.0,579.1971559667832,No
PRV52133,117,76.87439372322126,1.6595678553009978,24,21,92280.81033370379,3845.0337639043246,5999.9433045779115,7373.260941144756,307.2192058810315,3.5279096610625196,5.394737412802635,5,6,30,15,7106.341994199907,236.87806647333025,315.5746614932262,4024.7070547974154,134.1569018265805,54,99387.15232790369,11397.96799594217,0.46153846153846156,849.4628404094333,0.4444444444444444,0.5555555555555556,2154.909540673587,78.69659501989594,No
PRV51173,139,67.76600787781074,1.5923815550551774,16,12,57986.03217626504,3624.127011016565,6613.511440775348,6801.872709450479,425.11704434065496,5.77988610546831,8.507934804814035,11,4,166,139,145201.96026310782,874.7106039946254,1667.700636763139,11128.046788699148,67.03642643794667,182,203187.99243937287,17929.919498149626,1.3093525179856116,1461.7841182688696,0.08791208791208792,0.9120879120879121,2989.384429758783,792.9900327685136,No
PRV53990,146,72.47633141763342,1.3781196750880362,14,12,45693.24774612711,3263.8034104376507,7390.7235840808025,1763.1478140193701,125.93912957281215,2.8328386775348897,7.423509343091864,5,5,69,56,21529.462328036254,312.0211931599457,905.7762078012626,2430.5300960640416,35.225073856000606,83,67222.71007416336,4193.677910083412,0.5684931506849316,460.4295210559134,0.1686746987951807,0.8313253012048193,4126.920173643151,593.7550146413168,No
PRV51279,197,75.75487336128532,1.8460181634835293,9,7,33574.49633567061,3730.4995928522894,5654.979300148079,2946.6315710443123,327.4035078938125,4.588392368165603,12.570335410858071,7,2,122,105,65648.2660402579,538.1005413135894,992.9396121373718,11304.15978701392,92.65704743454032,131,99222.76237592852,14250.791358058232,0.6649746192893401,503.6688445478605,0.06870229007633588,0.9312977099236641,1924.47970729579,454.83907082378244,No
PRV51452,288,74.07259065443937,2.69572694662235,22,19,94105.44714767487,4277.520324894313,9133.61266509775,3655.477390173725,166.15806318971477,4.201133192977057,7.821276495674063,2,4,139,79,94538.11867026963,680.1303501458247,1453.6009719254403,18235.588031088428,131.19128079919733,161,188643.5658179445,21891.065421262152,0.5590277777777778,655.0123813123073,0.13664596273291926,0.8633540372670807,4856.092340203437,773.4706217796156,No
PRV51159,277,64.89874961360032,1.883981255967207,22,20,54094.7762905939,2458.8534677542684,2979.215672872679,4964.740856149698,225.67003891589536,2.8718301962950377,3.6816350833389366,11,5,188,140,63496.181941479954,337.74564862489336,474.60784178597015,19253.114170078323,102.41018175573576,210,117590.95823207386,24217.85502622802,0.7581227436823105,424.51609470062766,0.10476190476190476,0.8952380952380953,520.3622051184107,136.8621931610768,No
PRV51161,110,68.15572122411912,3.010738261025754,19,16,42639.435362238975,2244.1808085388934,4008.8708412947703,4808.675349817075,253.0881763061618,5.3146047918999,10.887706814815525,1,7,121,73,77450.14727799017,640.0838618015716,1118.3839452614409,14646.325746872137,121.04401443695981,140,120089.58264022914,19455.00109668921,1.2727272727272727,1091.7234785475378,0.1357142857142857,0.8642857142857143,1764.690032755877,478.30008345986926,No
PRV54040,281,67.69269004513589,1.232209636949765,15,11,65905.77907919322,4393.718605279548,8197.278115138457,4204.800193330563,280.3200128887042,2.317158987746353,4.631346396090551,2,2,129,93,63948.22210046975,495.72265194162594,660.6261543233437,12767.780874884656,98.97504554174152,144,129854.00117966297,16972.58106821522,0.5124555160142349,462.1138832016476,0.10416666666666667,0.8958333333333334,3803.559509858909,164.90350238171777,No
PRV56342,439,74.32615707565863,3.9292250585010353,79,56,525849.8453725969,6656.327156615151,13819.448547230535,77668.12627016798,983.1408388628859,13.79628839074,37.76014688620986,9,17,206,126,397428.9179160838,1929.2665918256496,4186.8306674047735,53516.811920206426,259.7903491272157,285,923278.7632886807,131184.9381903744,0.6492027334851936,2103.1406908625986,0.2771929824561403,0.7228070175438597,7163.121390615384,2257.5640755791237,Yes
PRV54313,281,69.9878865203964,2.934160639820819,31,21,67580.14551669422,2180.00469408691,4776.597785302094,8092.9122206096745,261.06168453579596,5.684761997454043,9.066096316003911,13,7,152,101,102164.77021003586,672.1366461186569,1440.2140048022482,11181.712111043234,73.5638954673897,183,169744.91572673008,19274.624331652907,0.6512455516014235,604.0744331912102,0.16939890710382513,0.8306010928961749,2596.593091215184,768.0773586835912,No
PRV54094,287,75.89561841924431,3.6815971116004462,16,14,49674.540957936035,3104.658809871002,5765.016992400893,1989.6369755356409,124.35231097097756,4.787753285799043,7.422286982534056,2,1,66,35,50255.60315942377,761.448532718542,1994.8016484218301,4582.893735655039,69.43778387356119,82,99930.1441173598,6572.5307111906795,0.2857142857142857,348.188655461184,0.1951219512195122,0.8048780487804879,2660.358182529891,1233.353115703288,No
PRV55816,26,66.97328161643992,2.6344323567476104,28,26,84801.04531663383,3028.608761308351,5678.931145971558,12306.71584193005,439.5255657832161,4.246129777793648,8.176142645954965,14,0,114,26,25928.02490176778,227.43881492778755,372.23700845623426,6383.474482915051,55.99539020100922,142,110729.07021840161,18690.1903248451,5.461538461538462,4258.810393015447,0.19718309859154928,0.8028169014084507,2650.3223846632072,144.79819352844672,No
PRV52005,76,74.7463179042422,3.7922566918604117,24,15,40300.07680597999,1679.169866915833,3525.881100128807,7080.945696761033,295.0394040317097,4.800583504771264,8.203828923491104,10,6,101,67,59695.37498066929,591.04331664029,835.3078437058427,5164.058403023107,51.12929111904066,125,99995.45178664927,12245.004099784139,1.644736842105263,1315.7296287717008,0.192,0.808,1846.7112332129739,244.26452706555278,No
PRV55519,287,68.32768044850651,2.7945105002489896,24,15,62957.8660034596,2623.244416810817,6223.984941224869,3494.979625755176,145.62415107313234,1.653917292106692,2.601387317955729,14,7,17,13,10018.821478891849,589.3424399348146,1538.232214602237,1544.6824373063644,90.86367278272732,41,72976.68748235145,5039.662063061541,0.14285714285714285,254.27417241237438,0.5853658536585366,0.4146341463414634,3600.740524414052,948.8897746674224,No
PRV52661,111,73.14807703896648,2.7377184131374275,18,11,70706.87991210763,3928.1599951170906,7113.441244189343,2551.201121407778,141.73339563376544,3.2051151842844536,5.3305231952856715,4,0,38,24,25574.263895845143,673.0069446275038,967.6452796849906,3806.2679108427938,100.16494502217878,56,96281.14380795277,6357.469032250572,0.5045045045045045,867.3976919635385,0.32142857142857145,0.6785714285714286,3185.281249072252,294.63833505748676,No
PRV51749,77,63.530251136379455,1.28915836360741,22,15,94242.16494636342,4283.734770289247,6507.198891455888,8407.19402799862,382.14518309084633,2.241483256296516,5.3810025867130555,12,6,165,77,98810.48437032769,598.8514204262284,1685.1274505215517,20737.149979171958,125.67969684346642,187,193052.6493166911,29144.344007170577,2.4285714285714284,2507.177263853131,0.11764705882352941,0.8823529411764706,2223.4641211666412,1086.2760300953232,No
PRV52880,16,66.59463624208892,1.6640585933024203,38,16,154310.90228552397,4060.8132180401044,5520.2104377162395,14949.225580021282,393.4006731584548,2.0616155813081276,5.269308732306565,7,7,102,16,29157.432560821275,285.857181968836,794.201541915291,2784.3465751384047,27.297515442533378,140,183468.33484634524,17733.572155159687,8.75,11466.770927896578,0.2714285714285714,0.7285714285714285,1459.3972196761351,508.34435994645503,No
PRV51203,160,70.19543532283282,2.1714500954410827,6,4,22706.447920871702,3784.40798681195,4898.84117942183,2127.3539276543147,354.5589879423858,1.6568504579487529,3.7216171621963428,8,1,81,61,42349.41066271402,522.8322304038768,1266.427635390056,3266.799973357245,40.33086386860796,87,65055.85858358572,5394.153901011559,0.54375,406.59911614741077,0.06896551724137931,0.9310344827586207,1114.4331926098798,743.5954049861791,No
PRV51501,179,77.48388519733945,1.867600740398574,7,4,25869.424454400996,3695.632064914428,8129.342826903371,2931.280541290887,418.7543630415553,3.889803222899689,7.571965328558531,13,4,100,62,42726.14753048,427.26147530479994,1238.7330573123722,2938.164824648944,29.38164824648944,107,68595.571984881,5869.445365939831,0.5977653631284916,383.21548594905585,0.06542056074766354,0.9345794392523364,4433.710761988943,811.4715820075724,No
PRV55761,35,72.86795202118839,3.4446972717599573,16,10,47770.01277357747,2985.625798348592,4907.10569497698,5104.216118459653,319.01350740372834,1.7154776429481806,2.7169384950944053,3,1,68,35,25128.18107317108,369.53207460545707,719.5932988412841,7698.620261652952,113.21500384783752,84,72898.19384674856,12802.836380112605,2.4,2082.8055384785303,0.19047619047619047,0.8095238095238095,1921.479896628388,350.061224235827,No
PRV51140,234,62.97443092959189,2.8676224466806226,21,14,48129.38349956361,2291.8754047411244,5509.317539682512,8743.847374411253,416.37368449577394,5.58079101467178,12.283478373066236,2,1,112,87,95965.6716482999,856.8363540026777,2404.152116758996,9452.52721850122,84.39756445090374,133,144095.05514786352,18196.37459291247,0.5683760683760684,615.7908339652287,0.15789473684210525,0.8421052631578947,3217.4421349413874,1547.3157627563182,No
PRV55085,282,65.16519086146117,2.444585673449537,17,13,39503.549779083136,2323.738222299008,5426.348645439742,4857.094864465018,285.7114626155893,4.608915594141115,6.113969826535566,1,1,14,10,10733.59457003286,766.6853264309185,1925.4017748953147,1240.0559612194481,88.57542580138916,31,50237.144349115995,6097.150825684466,0.1099290780141844,178.14590194721984,0.5483870967741935,0.45161290322580644,3102.6104231407335,1158.7164484643963,No
PRV51765,189,73.11869407650411,3.7823877749294272,15,10,26106.45099000949,1740.4300660006327,3932.1289650291,3643.8616203338643,242.92410802225763,5.646229154940419,12.59581076562266,9,0,110,71,93367.29973115894,848.7936339196267,1936.5816620620064,7392.683364060252,67.20621240054774,125,119473.75072116843,11036.544984394117,0.6613756613756614,632.1362472019493,0.12,0.88,2191.698899028467,1087.7880281423797,No
PRV52092,73,67.73858180842335,2.0795425397457636,35,29,120221.90093137258,3434.911455182074,7949.301563676979,5205.544482746964,148.72984236419896,1.7006643208317849,2.264502801002052,4,4,181,73,63462.68565787034,350.62257269541624,731.9909125782854,8711.68070369456,48.13083261709701,216,183684.5865892429,13917.225186441523,2.958904109589041,2516.2272135512726,0.16203703703703703,0.8379629629629629,4514.390108494905,381.3683398828691,No
PRV53681,165,69.48397880599461,1.4286778217586953,27,25,104899.26115714747,3885.1578206350914,9222.605061145034,8270.774262416844,306.32497268210534,4.0365054995030345,5.663046806190659,10,1,22,18,14391.567361098203,654.1621527771911,1844.2052094835396,791.2041291695328,35.963824053160586,49,119290.82851824567,9061.978391586377,0.296969696969697,722.974718292398,0.5510204081632653,0.4489795918367347,5337.447240509942,1190.0430567063486,No
PRV54240,230,76.21134709142639,3.2356901915149274,12,9,38610.9674134887,3217.5806177907252,6932.214910753451,1852.8358099019677,154.4029841584973,3.7181480077212616,4.9802313070641056,10,5,19,16,16141.968217626534,849.5772746119228,1372.9612961556843,2305.49437984346,121.34180946544527,31,54752.93563111524,4158.330189745428,0.13478260869565217,238.05624187441407,0.3870967741935484,0.6129032258064516,3714.6342929627253,523.3840215437615,No
PRV52926,187,73.23450824315046,3.3306498764216164,23,19,43740.31362005329,1901.7527660892736,4004.369139692312,5356.931224771707,232.91005325094378,4.495278236080667,8.7329722817165,1,7,68,44,16161.2424175774,237.6653296702559,419.3210013658901,9071.24517944575,133.40066440361397,91,59901.55603763069,14428.176404217458,0.48663101604278075,320.32917667182187,0.25274725274725274,0.7472527472527473,2102.6163736030385,181.6556716956342,No
PRV51072,24,72.09147911187087,2.0441192946815043,14,8,30689.23718484342,2192.0883703459585,4891.180050771823,4944.257228404464,353.16123060031885,2.6786128089865766,5.759748690413932,1,5,74,24,30564.785640830414,413.0376437950056,1101.0371958876779,9507.171866185236,128.47529548898967,88,61254.022825673834,14451.4290945897,3.6666666666666665,2552.250951069743,0.1590909090909091,0.8409090909090909,2699.091680425864,687.9995520926723,No
PRV55637,151,63.8936656212254,1.3275530197402876,26,24,50326.38472767968,1935.6301818338338,3155.5184452941257,4756.106624398656,182.92717786148677,5.538907734767985,12.111491581921673,10,1,106,63,86510.60472880404,816.1377804604155,2347.377540808191,3073.0257014840763,28.990808504566758,132,136836.98945648372,7829.132325882732,0.8741721854304636,906.2052281886339,0.19696969696969696,0.803030303030303,1219.888263460292,1531.2397603477757,No
PRV52616,187,62.792202075236695,2.995736840140677,17,13,42796.290920156185,2517.428877656246,3766.0635850234235,6263.60435929446,368.4473152526153,1.6668023007461772,4.252071114496067,11,7,188,160,130613.43176833674,694.7522966400891,2065.49203989257,17095.35138748765,90.93272014621091,205,173409.7226884929,23358.95574678211,1.0962566844919786,927.3247202593204,0.08292682926829269,0.9170731707317074,1248.6347073671773,1370.739743252481,No
PRV52726,272,75.09280815103011,2.6209583903642857,14,8,59007.61369415689,4214.829549582635,6869.450341790174,4741.671001392346,338.69078581373896,4.269393774508672,6.291402484596112,14,7,13,10,4536.775756748095,348.9827505190842,732.9354588311276,720.1686514919726,55.39758857630558,27,63544.389450904986,5461.839652884319,0.09926470588235294,233.61907886362127,0.5185185185185185,0.48148148148148145,2654.620792207539,383.95270831204334,No
PRV53024,209,70.98301404693,2.103930743973053,34,30,119904.9706373485,3526.6167834514263,6146.457920152597,10202.384067796907,300.0701196410855,5.565620909263744,9.001638778614197,9,6,101,83,60049.4160928097,594.5486741862346,864.1107168024452,7970.70348253778,78.91785626275029,135,179954.38673015818,18173.087550334687,0.645933014354067,861.025773828508,0.2518518518518518,0.7481481481481481,2619.8411367011704,269.56204261621053,No
PRV53743,171,74.60282944537207,3.5805391623386607,10,7,28752.375691663747,2875.2375691663747,6148.656392723427,4911.0942560185595,491.10942560185595,4.906458399900469,7.919077149834135,7,3,193,121,39257.98361406485,203.40924152365207,329.39024624394216,27786.979007689803,143.97398449580209,203,68010.35930572859,32698.073263708364,1.1871345029239766,397.7213994487052,0.04926108374384237,0.9507389162561576,3273.4188235570527,125.98100472029009,No
PRV54598,162,65.74408459456592,3.7103458441175983,38,29,132503.4932159276,3486.9340319980947,7697.835725210803,6355.510552587417,167.25027769966886,2.556182500622043,6.3762696727804835,12,6,168,148,144319.27466772514,859.043301593602,1242.5637314945202,12892.3667900887,76.74027851243274,206,276822.7678836527,19247.877342676118,1.271604938271605,1708.7825178003254,0.18446601941747573,0.8155339805825242,4210.901693212708,383.5204299009182,No
PRV51602,107,71.8926527800766,3.2242660036215742,22,13,60344.691515172366,2742.9405234169258,6300.940811564835,3617.127278193452,164.41487628152055,3.438211892170073,5.660010222708173,7,7,152,107,136161.72010314785,895.8007901522884,1252.4581454284846,11734.787401838299,77.2025486963046,174,196506.4116183202,15351.91468003175,1.6261682242990654,1836.5085197973851,0.12643678160919541,0.8735632183908046,3558.000288147909,356.6573552761962,No
PRV51043,273,74.25554519768286,2.125199369236923,37,30,141153.39424649882,3814.9566012567248,8501.820048351985,18266.853281281044,493.69873733192014,2.494003737640644,3.506529211306306,5,2,109,72,54627.989281097376,501.1742135880493,1103.3188104990077,12274.504540042242,112.61013339488295,146,195781.3835275962,30541.357821323287,0.5347985347985348,717.1479250095099,0.2534246575342466,0.7465753424657534,4686.86344709526,602.1445969109584,No
PRV53940,273,74.33107153216375,1.5321311852109916,7,6,17910.05460042395,2558.579228631993,5399.4652732470095,2266.5344663088526,323.7906380441218,5.977311541298478,11.690946060211454,12,2,143,94,65003.33280467189,454.5687608718314,1282.7444385920026,15083.581289088763,105.47958943418715,150,82913.38740509584,17350.115755397615,0.5494505494505495,303.7120417769078,0.04666666666666667,0.9533333333333334,2840.8860446150165,828.1756777201712,No
PRV53508,129,62.47664806452195,3.05169849345833,0,0,0.0,0.0,0.0,0.0,0.0,5.675812709095375,10.638907928903835,3,7,69,35,35588.72338314776,515.7785997557646,1273.8807774239478,3549.611449201785,51.443644191330215,69,35588.72338314776,3549.611449201785,0.5348837209302325,275.88157661354853,0.0,1.0,0.0,758.1021776681832,No
PRV54224,125,74.96698536985001,3.066746788453,22,18,54605.78044424895,2482.080929284043,3508.771239346741,8972.911015338956,407.85959160631614,5.360308666017248,6.57334869888314,9,0,167,112,99418.27786939677,595.3190291580645,839.4416824544633,22903.37363619121,137.14594991731263,189,154024.0583136457,31876.284651530164,1.512,1232.1924665091658,0.1164021164021164,0.8835978835978836,1026.6903100626978,244.12265329639877,No
PRV54460,93,75.01785161569151,2.6823301345551775,24,21,53808.08737959819,2242.003640816591,4656.640615125995,5321.481994450309,221.72841643542952,3.258703371895393,7.727683635706752,5,4,75,45,63402.62575664972,845.3683434219963,1697.6711579019857,5930.607540732641,79.07476720976854,99,117210.71313624791,11252.08953518295,1.064516129032258,1260.3302487768592,0.24242424242424243,0.7575757575757576,2414.636974309404,852.3028144799894,No
PRV52914,155,64.26587591978587,3.135478256492475,2,1,5868.767833445169,2934.3839167225847,6839.499565603446,674.5266362503874,337.2633181251937,4.643783985227618,7.416524892383331,10,1,77,42,56817.20464432368,737.8857746016063,1322.2968147184604,4947.678478783275,64.25556465952305,79,62685.97247776885,5622.205115033662,0.5096774193548387,404.42562888883134,0.02531645569620253,0.9746835443037974,3905.1156488808615,584.4110401168541,No
PRV54736,141,65.15957733897093,3.401274567264963,6,4,19983.88751841363,3330.6479197356052,7359.539902136159,1906.8543142278695,317.80905237131157,4.923780241471152,11.314888239773987,6,2,164,92,132689.33835625957,809.0813314406072,1122.0135914494658,24074.798229688477,146.7975501810273,170,152673.2258746732,25981.652543916345,1.2056737588652482,1082.78883599059,0.03529411764705882,0.9647058823529412,4028.891982400554,312.93226000885863,No
PRV53462,76,76.96253715802594,3.36681741667197,32,19,114834.06521018714,3588.564537818348,4883.146948864497,10639.99225098464,332.49975784327,4.206004040300915,11.727848330767998,6,3,43,24,32501.934629527736,755.858944872738,1055.9494444960048,5288.822901692652,122.99588143471283,75,147335.99983971487,15928.815152677293,0.9868421052631579,1938.6315768383536,0.4266666666666667,0.5733333333333334,1294.582411046149,300.09049962326685,No
PRV51021,245,69.21909106321158,1.2463678545034205,34,24,104061.32554354411,3060.6272218689446,6609.546427890534,4695.949742033404,138.1161688833354,4.944964423325864,8.760833605903708,1,1,124,107,55708.33324543597,449.2607519793223,664.2345566950236,5926.642840065892,47.79550677472494,158,159769.65878898007,10622.592582099296,0.6448979591836734,652.1210562815513,0.21518987341772153,0.7848101265822784,3548.919206021589,214.97380471570125,No
PRV55639,55,76.8400568207452,2.564197487690101,9,6,21979.017378763885,2442.1130420848763,5652.091493408325,946.8068393269484,105.20075992521649,5.931770531583818,14.509097115136635,11,3,189,55,121135.08541627758,640.9263778639025,1669.9629113830936,11379.42629296983,60.208604724708096,198,143114.10279504146,12326.233132296778,3.6,2602.074596273481,0.045454545454545456,0.9545454545454546,3209.9784513234486,1029.036533519191,No
PRV55968,262,73.31965453677014,4.423395830752208,89,64,1278633.4996522,14366.668535417977,57296.534483635296,54528.77376537311,612.682851296327,6.112966822571108,20.64260787864534,20,4,439,262,637917.6420234855,1453.1153576844772,4103.998860572255,101804.69865948833,231.9013636890395,528,1916551.1416756855,156333.47242486145,2.015267175572519,7315.080693418647,0.16856060606060605,0.8314393939393939,42929.86594821732,2650.8835028877775,Yes
PRV54262,50,75.4059723219098,3.4084510629147378,34,21,57901.08912212391,1702.9732094742326,2815.550112121076,8455.909691486006,248.70322622017665,4.509699027422519,7.82444754738084,8,4,150,50,65904.3748170559,439.3624987803727,693.6119186787611,17335.284032946653,115.56856021964435,184,123805.46393917981,25791.19372443266,3.68,2476.1092787835964,0.18478260869565216,0.8152173913043478,1112.5769026468433,254.2494198983884,No
PRV51979,266,65.41027390902299,2.932302355994204,7,4,21341.746078360913,3048.820868337273,6405.3509255604895,2256.0144106576417,322.28777295109165,3.8919922874346518,9.691664647922192,12,0,63,52,48506.964604235945,769.9518191148562,1887.2252462212064,8448.554008268753,134.10403187728178,70,69848.71068259687,10704.568418926396,0.2631578947368421,262.5891379044995,0.1,0.9,3356.5300572232163,1117.27342710635,No
PRV55339,59,70.09732953184817,2.5870473455002614,37,29,101615.14687837873,2746.355321037263,3222.705565026064,18395.57889942637,497.1778080926046,3.056165653974643,4.226521806817817,13,0,90,56,22277.575668229052,247.52861853587837,734.7310606099554,10345.221190775808,114.9469021197312,127,123892.72254660778,28740.80009020218,2.152542372881356,2099.876653332335,0.29133858267716534,0.7086614173228346,476.35024398880114,487.20244207407706,No
PRV52697,60,77.65329292283596,1.6127705792914167,8,6,31128.512344183597,3891.0640430229496,7754.035575258024,997.7663270023094,124.72079087528867,4.652929881103856,12.565490851467258,10,3,12,10,5400.223811968241,450.0186509973534,947.0772585818804,1125.877930188854,93.82316084907116,20,36528.736156151834,2123.6442571911634,0.3333333333333333,608.8122692691973,0.4,0.6,3862.971532235075,497.058607584527,No
PRV53558,166,75.79000238425293,3.381637896495474,22,13,90709.65283138804,4123.166037790365,7325.2794999806565,4786.044224928573,217.5474647694806,5.967981316408649,16.45888139866581,14,6,88,60,64995.63527397954,738.5867644770402,1581.7667487603185,4239.991647888404,48.18172327145914,110,155705.28810536757,9026.035872816978,0.6626506024096386,937.9836632853468,0.2,0.8,3202.113462190291,843.1799842832783,No
PRV54504,280,62.247158843729245,1.5771700260651011,13,8,38297.81365589334,2945.9856658379495,7297.544317747993,4783.608159697013,367.9698584382318,2.221604355404939,2.771233797493477,11,6,149,111,90052.48717417169,604.3791085514879,731.2087753997242,8131.736340246842,54.575411679509,162,128350.30083006504,12915.344499943854,0.5785714285714286,458.3939315359466,0.08024691358024691,0.9197530864197531,4351.558651910043,126.82966684823634,No
PRV52161,208,77.98479196965832,2.210505604013135,14,11,43063.823555264666,3075.987396804619,5859.867043635387,4447.354949044151,317.6682106460108,3.456058877663576,7.049265438721403,11,0,56,39,23067.72428328198,411.92364791574965,980.0425365710943,5871.334504004509,104.84525900008052,70,66131.54783854664,10318.68945304866,0.33653846153846156,317.94013383916655,0.2,0.8,2783.879646830768,568.1188886553446,No
PRV53784,29,70.13643890837716,2.694767529338476,20,17,72927.77611464538,3646.3888057322692,5588.542072382721,3396.2971087601736,169.8148554380087,3.1871922767849092,4.29992281589063,4,6,5,2,4305.265597660793,861.0531195321586,1985.1652836487976,428.9879974179971,85.79759948359943,25,77233.04171230618,3825.2851061781707,0.8620689655172413,2663.2083349071095,0.8,0.2,1942.1532666504518,1124.1121641166392,No
PRV56407,252,66.1275254011284,4.286341011432324,68,50,706917.83633346,10395.850534315588,39720.56577420166,61209.67284272994,900.142247687205,7.8075867322835055,24.001001494847106,5,9,234,177,271357.90930563933,1159.6491850668347,3392.7550856628786,81332.33394448001,347.574076685812,302,978275.7456390994,142542.00678720995,1.1984126984126984,3882.046609678966,0.2251655629139073,0.7748344370860927,29324.715239886074,2233.105900596044,Yes
PRV52912,40,68.14315214246648,3.5891471872987895,32,30,49899.08890194113,1559.3465281856604,3687.698679392083,6810.184970679602,212.81828033373756,3.1155928995865816,4.925715128683671,13,2,193,40,158590.3842965383,821.7118357333591,1083.5752229545217,28023.081954005207,145.19731582386117,225,208489.47319847945,34833.26692468481,5.625,5212.236829961987,0.14222222222222222,0.8577777777777778,2128.3521512064226,261.8633872211626,No
PRV52948,72,72.96009738661085,3.0110223671428304,7,5,24599.802153521217,3514.257450503031,6619.217971510979,2686.4944508441645,383.78492154916637,2.8282797387221636,4.944618899300827,9,5,17,10,11214.377043044737,659.669237826161,1242.9669470222066,2544.195936334092,149.6585844902407,24,35814.17919656595,5230.690387178256,0.3333333333333333,497.4191555078604,0.2916666666666667,0.7083333333333334,3104.9605210079476,583.2977091960456,No
PRV54524,212,76.34406801534392,1.8349316302886667,31,22,83580.42518989774,2696.1427480612174,5981.425200276284,3468.1675123892164,111.87637136739407,2.0335750858730934,4.635748901868883,11,5,67,39,41426.87830508421,618.3116164937942,1617.1850163365316,7116.693117023341,106.21930025407971,98,125007.30349498196,10584.860629412557,0.46226415094339623,589.6570919574621,0.3163265306122449,0.6836734693877551,3285.2824522150668,998.8733998427374,No
PRV55989,377,68.29563802718232,2.701576235735117,91,66,1281403.977650225,14081.362391760713,26174.99489281854,82488.27972270035,906.4646123373665,11.22747970200119,17.3638021315186,22,19,64,50,107382.95086677177,1677.858607293309,3731.332127590802,15610.056105298132,243.9071266452833,155,1388786.9285169968,98098.33582799848,0.41114058355437666,3683.784956278506,0.5870967741935483,0.4129032258064516,12093.632501057828,2053.473520297493,Yes
PRV53242,79,72.76521421692935,3.2799783486443905,25,18,57702.37274153549,2308.0949096614195,2699.355487857728,3953.6712089713765,158.14684835885507,4.188099436488489,10.751190073612278,2,2,160,79,129243.97840044639,807.77486500279,1440.5064926979878,7938.72517714244,49.617032357140246,185,186946.35114198187,11892.396386113816,2.3417721518987342,2366.4095081263526,0.13513513513513514,0.8648648648648649,391.2605781963084,632.7316276951979,No
PRV54480,287,66.00131950262306,2.9445540873007476,29,19,68761.14492326732,2371.0739628712868,4458.598882911666,4160.518553914015,143.46615703151775,2.747995754604238,6.074825212537164,2,5,53,42,42699.29507938134,805.6470769694594,1519.355322050796,6481.799576412307,122.29810521532654,82,111460.44000264865,10642.318130326323,0.2857142857142857,388.36390244825316,0.35365853658536583,0.6463414634146342,2087.524920040379,713.7082450813367,No
PRV51205,272,76.90716757889871,2.9445881989388214,31,19,66769.80148339094,2153.864563980353,5054.425597115783,7511.136862285112,242.29473749306814,5.379671973367404,7.1742498750838575,11,2,82,49,68540.21791310703,835.8563160135004,2447.8258581505006,2098.1600833893035,25.587318090113456,113,135310.01939649798,9609.296945674416,0.41544117647058826,497.463306604772,0.2743362831858407,0.7256637168141593,2900.5610331354296,1611.9695421370002,No
PRV51053,227,63.836057590621365,3.55197365809346,18,16,43004.60226871483,2389.144570484157,4839.022270696752,8291.75810855873,460.6532282532628,1.9825911312023343,5.145232917029402,14,7,113,60,48200.3739868498,426.55198218451153,1224.9123859736046,2544.2439182601765,22.515432904957315,131,91204.97625556463,10836.002026818907,0.5770925110132159,401.7840363681261,0.13740458015267176,0.8625954198473282,2449.8777002125944,798.3604037890931,No
PRV52496,156,77.71609697498585,3.2057179713816346,2,1,3077.770602946948,1538.885301473474,3846.86701475055,492.5864915713814,246.2932457856907,5.38643919398786,11.514151390724228,4,6,45,25,17421.926500100904,387.15392222446457,527.5843703376441,2785.410513331216,61.89801140736036,47,20499.697103047853,3277.9970049025974,0.30128205128205127,131.40831476312727,0.0425531914893617,0.9574468085106383,2307.981713277076,140.43044811317958,No
PRV53828,213,73.74895982372972,2.32123905706872,14,8,21105.602325539592,1507.543023252828,2920.6304942523543,6866.653027874774,490.4752162767696,3.811866800804937,7.511913699125242,5,4,198,124,151694.28976933792,766.1327766128178,1179.211564835122,25377.249296411974,128.1679257394544,212,172799.89209487752,32243.902324286748,0.9953051643192489,811.2670990369836,0.0660377358490566,0.9339622641509434,1413.0874709995262,413.0787882223043,No
